,title,rating
6520,Penny Serenade (1941),0.0
6519,Penn & Teller Get Killed (1989),0.0
6518,Penguins of Madagascar (2014),0.0
6479,Paterson,0.0
6489,Patton Oswalt: My Weakness Is Strong (2009),0.0
7115,Riki-Oh: The Story of Ricky (Lik Wong) (1991),0.0
7116,"Ring Two, The (2005)",0.0
6488,Patti Rocks (1988),0.0
7117,Ring of Terror (1962),0.0
6486,"Patriot, The (1998)",0.0
6401,Paddington 2 (2017),0.0
6484,"Patrik Age 1.5 (Patrik 1,5) (2008)",0.0
6483,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),0.0
6482,Patlabor 2: The Movie (1993),0.0
7120,"Ringer, The (2005)",0.0
6480,Pathology (2008),0.0
6478,"Patch of Blue, A (1965)",0.0
7113,"Right Stuff, The (1983)",0.0
7121,Ringu (Ring) (1998),0.0
6477,Patch Adams (1998),0.0
6476,Pat and Mike (1952),0.0
6475,Pat Garrett and Billy the Kid (1973),0.0
6474,"Passion of the Christ, The (2004)",0.0
6473,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",0.0
6472,"Passion of Anna, The (Passion, En) (1969)",0.0
6471,Passion Fish (1992),0.0
6470,Passion (2012),0.0
6469,Passengers (2016),0.0
6468,"Passenger, The (Professione: reporter) (1975)",0.0
6467,Passenger 57 (1992),0.0
7114,Righteous Kill (2008),0.0
6490,Patton Oswalt: Tragedy Plus Comedy Equals Time (2014),0.0
6517,Penelope (2006),0.0
6505,"Peanuts Movie, The (2015)",0.0
6516,Pelé: Birth of a Legend (2016),0.0
6515,Pelle the Conqueror (Pelle erobreren) (1987),0.0
7112,Rififi (Du rififi chez les hommes) (1955),0.0
6514,"Pelican Brief, The (1993)",0.0
6513,Pekka ja Pätkä salapoliiseina (1957),0.0
6512,Pekka ja Pätkä Suezilla (1958),0.0
6511,Peggy Sue Got Married (1986),0.0
6510,Peeping Tom (1960),0.0
6509,Pee-wee's Big Adventure (1985),0.0
6508,Pecker (1998),0.0
6507,Pearl Jam Twenty (2011),0.0
6506,Pearl Harbor (2001),0.0
6504,"Peacemaker, The (1997)",0.0
6491,Paul (2011),0.0
6503,"Peacekeeper, The (1997)",0.0
6502,Peaceful Warrior (2006),0.0
6501,Paycheck (2003),0.0
6500,Payback (1999),0.0
6499,Pay It Forward (2000),0.0
6498,"Pawnbroker, The (1964)",0.0
6497,Pawn Sacrifice (2015),0.0
6496,Pawn (2013),0.0
6495,Pauline at the Beach (Pauline à la Plage) (1983),0.0
6494,Paulie (1998),0.0
6493,Paul Blart: Mall Cop 2 (2015),0.0
6492,Paul Blart: Mall Cop (2009),0.0
6402,"Pagemaster, The (1994)",0.0
6953,"Raven, The (2012)",0.0
6400,Paddington (2014),0.0
7138,River's Edge (1986),0.0
7193,Rogue (2007),0.0
6283,One Crazy Summer (1986),0.0
6282,Once a Thief (Zong heng si hai) (1991),0.0
6281,Once Were Warriors (1994),0.0
6280,Once Upon a Time... When We Were Colored (1995),0.0
6279,Once Upon a Time in the West (C'era una volta il West) (1968),0.0
6278,Once Upon a Time in the Midlands (2002),0.0
6277,Once Upon a Time in Mexico (2003),0.0
6276,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),0.0
6275,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),0.0
6274,Once Upon a Time in China (Wong Fei Hung) (1991),0.0
6273,Once Upon a Time in America (1984),0.0
6272,Once Bitten (1985),0.0
6271,Once (2006),0.0
6270,On the Waterfront (1954),0.0
6269,On the Trail of the Bremen Town Musicians (1973),0.0
6268,On the Town (1949),0.0
6267,On the Ropes (1999),0.0
6266,On the Other Side of the Tracks (De l'autre côté du périph) (2012),0.0
6265,On the Beach (1959),0.0
6264,On a Clear Day (2005),0.0
6263,On Her Majesty's Secret Service (1969),0.0
6262,On Any Sunday (1971),0.0
6261,"Omen, The (2006)",0.0
7194,Rogue One: A Star Wars Story (2016),0.0
7195,Role Models (2008),0.0
6258,Omega Doom (1996),0.0
6257,"Omega Code, The (1999)",0.0
7196,Roll Bounce (2005),0.0
6284,One Day (2011),0.0
6285,One Day in September (1999),0.0
6286,One False Move (1992),0.0
6297,One for the Money (2012),0.0
7183,RocknRolla (2008),0.0
6308,Only God Forgives (2013),0.0
6307,Only Angels Have Wings (1939),0.0
6306,"Onion Movie, The (2008)",0.0
6305,Onibaba (1964),0.0
6304,Ong-Bak: The Thai Warrior (Ong Bak) (2003),0.0
7185,Rocky Balboa (2006),0.0
6303,Onegin (1999),0.0
6302,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),0.0
6301,One-Eyed Jacks (1961),0.0
6300,"One-Armed Swordsman, The (Dubei dao) (1967)",0.0
6299,"One, Two, Three (1961)",0.0
6298,"One, The (2001)",0.0
6296,One Week (1920),0.0
6287,One Fine Day (1996),0.0
6295,One True Thing (1998),0.0
6294,One Tough Cop (1998),0.0
7188,Rocky III (1982),0.0
6293,One Night at McCool's (2001),0.0
6292,One Missed Call (Chakushin ari) (2003),0.0
7189,Rocky IV (1985),0.0
7190,Rocky V (1990),0.0
6291,One Man Band (2005),0.0
6290,"One I Love, The (2014)",0.0
6289,One Hour Photo (2002),0.0
7191,Roger & Me (1989),0.0
6288,One Flew Over the Cuckoo's Nest (1975),0.0
7192,Roger Dodger (2002),0.0
7197,Rollerball (1975),0.0
6256,Olympus Has Fallen (2013),0.0
6255,Oliver! (1968),0.0
7207,Romeo Is Bleeding (1993),0.0
6226,"Odd Life of Timothy Green, The (2012)",0.0
6225,"Odd Couple, The (1968)",0.0
6224,"Odd Couple II, The (1998)",0.0
6223,Oculus (2013),0.0
7205,"Romantics, The (2010)",0.0
6222,Octopussy (1983),0.0
6221,October Sky (1999),0.0
6220,"Octagon, The (1980)",0.0
6219,Ocho apellidos vascos (2014),0.0
6218,Oceans (Océans) (2009),0.0
6217,Ocean's Twelve (2004),0.0
7206,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)",0.0
6216,Ocean's Thirteen (2007),0.0
6215,Ocean's Eleven (a.k.a. Ocean's 11) (1960),0.0
6228,Of Human Bondage (1934),0.0
6214,Ocean's Eleven (2001),0.0
7208,Romeo Must Die (2000),0.0
7209,Romeo and Juliet (1968),0.0
6213,Obsession (1976),0.0
6212,Obsession (1965),0.0
6211,Obsessed (2009),0.0
6210,Observe and Report (2009),0.0
6209,Oblivion 2: Backlash (1996),0.0
6208,Oblivion (2013),0.0
6207,"Objective, Burma! (1945)",0.0
6206,"Object of My Affection, The (1998)",0.0
6205,"Object of Beauty, The (1991)",0.0
6204,Oasis (2002),0.0
6227,"Odessa File, The (1974)",0.0
6229,Of Mice and Men (1939),0.0
6254,Oliver Twist (2005),0.0
6242,Okja (2017),0.0
6253,Oliver Twist (1948),0.0
6252,Oliver & Company (1988),0.0
6251,Oldboy (2013),0.0
6250,Old Yeller (1957),0.0
6249,Old School (2003),0.0
6248,Old Men: Robbers (1971),0.0
7198,Rollerball (2002),0.0
6247,"Old Man and the Sea, The (1958)",0.0
6246,"Old Lady and the Pigeons, The (La vieille dame et les pigeons) (1997)",0.0
6245,Old Dogs (2009),0.0
7199,Rollercoaster (1977),0.0
6244,Old Boy (2003),0.0
6243,Oklahoma! (1955),0.0
6241,"Oh, Hello: On Broadway (2017)",0.0
7203,Romance (1999),0.0
7200,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),0.0
7201,Roman Holiday (1953),0.0
6240,"Oh, God! You Devil (1984)",0.0
6239,"Oh, God! Book II (1980)",0.0
7202,"Roman J. Israel, Esq. (2017)",0.0
6237,Oh Boy (A Coffee in Berlin) (2012),0.0
6236,"Ogre, The (Unhold, Der) (1996)",0.0
6235,"Official Story, The (La historia oficial) (1985)",0.0
6234,"Officer and a Gentleman, An (1982)",0.0
6233,Office Space (1999),0.0
6232,Office Romance (1977),0.0
6231,Office Christmas Party (2016),0.0
6230,Of Mice and Men (1992),0.0
7182,"Rocketeer, The (1991)",0.0
7181,RocketMan (a.k.a. Rocket Man) (1997),0.0
6309,Only Lovers Left Alive (2013),0.0
6370,Outbreak (1995),0.0
6379,Outsourced (2006),0.0
6378,"Outsiders, The (1983)",0.0
6377,Outside Providence (1999),0.0
6376,Outrageous Fortune (1987),0.0
6375,Outpost (2008),0.0
6374,"Outlaw Josey Wales, The (1976)",0.0
6373,Outlander (2008),0.0
6372,Outland (1981),0.0
6371,Outfoxed: Rupert Murdoch's War on Journalism (2004),0.0
7152,Roberta (1935),0.0
7153,Robin Hood (1973),0.0
7154,Robin Hood (2010),0.0
7155,Robin Hood: Men in Tights (1993),0.0
6369,"Out-of-Towners, The (1999)",0.0
6380,Over the Garden Wall (2013),0.0
6368,Out to Sea (1997),0.0
6367,Out of the Past (1947),0.0
6366,Out of Time (2003),0.0
6365,Out of Sight (1998),0.0
7156,Robin Hood: Prince of Thieves (1991),0.0
6364,Out of Africa (1985),0.0
7157,Robin Williams: Live on Broadway (2002),0.0
7158,Robin and Marian (1976),0.0
6363,Out Cold (2001),0.0
6362,Out Cold (1989),0.0
7159,Robin-B-Hood (Bo bui gai wak) (2006),0.0
6361,Our Town (1940),0.0
6360,Our Man Flint (1965),0.0
7150,"Road, The (2009)",0.0
6381,Over the Hedge (2006),0.0
7160,Robinson Crusoe on Mars (1964),0.0
6555,Pete's Dragon (1977),0.0
6399,"Pact, The (2012)",0.0
6398,"Package, The (1989)",0.0
6397,"Pacifier, The (2005)",0.0
7139,"River, The (1984)",0.0
7140,Rivers and Tides (2001),0.0
7141,Rize (2005),0.0
6396,Pacific Rim: Uprising (2018),0.0
7142,Ro.Go.Pa.G. (1963),0.0
6395,Pacific Rim (2013),0.0
6394,Pacific Heights (1990),0.0
7143,Road House (1989),0.0
7144,Road Trip (2000),0.0
7145,"Road to El Dorado, The (2000)",0.0
6392,PCU (1994),0.0
6382,Over the Top (1987),0.0
6391,P.S. I Love You (2007),0.0
7146,"Road to Guantanamo, The (2006)",0.0
6390,P.S. (2004),0.0
6389,Oz the Great and Powerful (2013),0.0
6388,Oxygen (1999),0.0
6387,"Ox-Bow Incident, The (1943)",0.0
6386,Owning Mahowny (2003),0.0
6385,"Oversimplification of Her Beauty, An (2012)",0.0
7147,Road to Morocco (1942),0.0
6384,Overnight Delivery (1998),0.0
7148,Road to Perdition (2002),0.0
7149,"Road to Wellville, The (1994)",0.0
6383,Overboard (1987),0.0
6359,Our Lips Are Sealed (2000),0.0
7162,RoboCop (2014),0.0
7180,Rocket Singh: Salesman of the Year (2009),0.0
6321,Open Your Eyes (Abre los ojos) (1997),0.0
6333,Ordinary People (1980),0.0
7174,Rock of Ages (2012),0.0
6332,Ordinary Miracle (1978),0.0
6331,Ordinary Decent Criminal (2000),0.0
6330,"Ordet (Word, The) (1955)",0.0
6329,"Order, The (2001)",0.0
6328,Orchestra Rehearsal (Prova d'orchestra) (1978),0.0
6327,Orca: The Killer Whale (1977),0.0
6326,Orange County (2002),0.0
7175,Rock the Kasbah (2015),0.0
6324,Operation Petticoat (1959),0.0
6323,Operation 'Y' & Other Shurik's Adventures (1965),0.0
6322,Opera (1987),0.0
6320,Open Water 2: Adrift (2006),0.0
6334,Orgazmo (1997),0.0
7177,Rock-A-Doodle (1991),0.0
6319,Open Water (2003),0.0
6318,Open Season (2006),0.0
6317,Open Range (2003),0.0
6316,Open Hearts (Elsker dig for evigt) (2002),0.0
6315,Ooops! Noah is Gone... (2015),0.0
7178,"Rocker, The (2008)",0.0
6314,Only the Strong (1993),0.0
7179,Rocket Science (2007),0.0
6313,Only the Lonely (1991),0.0
6312,Only You (1994),0.0
6311,Only Yesterday (Omohide poro poro) (1991),0.0
6310,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),0.0
7173,Rock Star (2001),0.0
7172,Rock School (2005),0.0
6358,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",0.0
7167,Robot Carnival (Roboto kânibauru) (1987),0.0
6357,Our Idiot Brother (2011),0.0
7165,RoboGeisha (Robo-geisha) (2009),0.0
6356,Our Hospitality (1923),0.0
6355,Our Family Wedding (2010),0.0
6354,Our Brand Is Crisis (2015),0.0
7166,Robot & Frank (2012),0.0
6352,"Other Woman, The (2014)",0.0
6351,"Other Sister, The (1999)",0.0
6350,Other People's Money (1991),0.0
6349,"Other Guys, The (2010)",0.0
6348,"Other Boleyn Girl, The (2008)",0.0
6347,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",0.0
6346,Othello (1995),0.0
7168,Robot Jox (1990),0.0
6335,"Original Kings of Comedy, The (2000)",0.0
6345,Otello (1986),0.0
6344,Osmosis Jones (2001),0.0
6343,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),0.0
7169,Robot Overlords (2014),0.0
6342,Oscar (1991),0.0
6341,Oscar (1967),0.0
6340,Osama (2003),0.0
6339,"Orphanage, The (Orfanato, El) (2007)",0.0
7170,Robots (2005),0.0
6338,Orphan (2009),0.0
7171,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),0.0
6337,Orlando (1992),0.0
6336,Original Sin (2001),0.0
6393,PK (2014),0.0
6570,"Phantom, The (1996)",0.0
7087,Revenge of the Nerds III: The Next Generation (1992),0.0
6813,Prom Night (1980),0.0
6823,"Prophet, A (Un Prophète) (2009)",0.0
6991,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),0.0
6992,Red Corner (1997),0.0
6821,Proof of Life (2000),0.0
6820,Proof (2005),0.0
6819,Promises (2001),0.0
6818,Promised Land (2012),0.0
6993,Red Dawn (1984),0.0
6994,Red Dawn (2012),0.0
6817,"Promise, The (La promesse) (1996)",0.0
6816,Prometheus (2012),0.0
6815,Prom Night IV: Deliver Us From Evil (1992),0.0
6814,Prom Night (2008),0.0
6995,Red Dragon (2002),0.0
6804,"Producers, The (2005)",0.0
6812,Project X (2012),0.0
6811,Project X (1987),0.0
6810,Project X (1968),0.0
6996,Red Eye (2005),0.0
6997,Red Flag (2012),0.0
6809,Project Almanac (2015),0.0
6998,Red Heat (1988),0.0
6999,Red Hill (2010),0.0
7000,Red Lights (Feux rouges) (2004),0.0
6808,Project A 2 ('A' gai wak juk jap) (1987),0.0
7001,Red Planet (2000),0.0
6807,Project A ('A' gai waak) (1983),0.0
6806,"Program, The (1993)",0.0
6824,"Proposal, The (2009)",0.0
6825,"Proposition, The (2005)",0.0
6826,"Protector, The (1985)",0.0
6827,"Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)",0.0
6981,"Reckoning, The (2004)",0.0
6982,Recount (2008),0.0
6847,Punchline (1988),0.0
6846,Punch-Drunk Love (2002),0.0
6845,Pumpkinhead (1988),0.0
6983,"Recruit, The (2003)",0.0
6984,Red (2010),0.0
6843,Pumping Iron (1977),0.0
6842,Pump Up the Volume (1990),0.0
6841,Pulse (Kairo) (2001),0.0
6840,Pulse (2006),0.0
6985,Red 2 (2013),0.0
6986,Red Army (2014),0.0
6838,"Puffy Chair, The (2006)",0.0
6837,"Public Eye, The (1992)",0.0
6836,"Public Enemy, The (1931)",0.0
6835,Public Enemies (2009),0.0
6834,Psycho III (1986),0.0
6833,Psycho II (1983),0.0
6987,"Red Badge of Courage, The (1951)",0.0
6832,Psycho Beach Party (2000),0.0
6831,Psycho (1998),0.0
6988,"Red Balloon, The (Ballon rouge, Le) (1956)",0.0
6989,Red Beard (Akahige) (1965),0.0
6829,Prozac Nation (2001),0.0
6990,Red Cliff (Chi bi) (2008),0.0
6828,Protocol (1984),0.0
6805,"Professional, The (Le professionnel) (1981)",0.0
6803,"Producers, The (1968)",0.0
6849,"Punisher, The (1989)",0.0
6770,Prime Suspect 6: The Last Witness (2003),0.0
6780,Princess (Prinsessa) (2010),0.0
7014,Reds (1981),0.0
6779,"Prince of Tides, The (1991)",0.0
6778,Prince of Persia: The Sands of Time (2010),0.0
7015,Reefer Madness (a.k.a. Tell Your Children) (1938),0.0
6777,"Prince of Egypt, The (1998)",0.0
6776,Prince of Darkness (1987),0.0
6775,"Prince & Me, The (2004)",0.0
6774,Primeval (2007),0.0
7016,Reefer Madness: The Movie Musical (2005),0.0
6773,Primer (2004),0.0
6772,"Prime of Miss Jean Brodie, The (1969)",0.0
6771,Prime Suspect: The Lost Child (1995),0.0
6769,Prime Suspect 3 (1993),0.0
7002,Red Riding Hood (2011),0.0
7017,"Ref, The (1994)",0.0
6768,Prime Suspect 2 (1992),0.0
7019,Regarding Henry (1991),0.0
6767,Prime (2005),0.0
6766,Primary Colors (1998),0.0
6765,Primal Fear (1996),0.0
6764,Priklyucheniya Kapitana Vrungelya (1979),0.0
6763,Priest (2011),0.0
7020,Regret to Inform (1998),0.0
6762,Priest (1994),0.0
6761,"Pride of the Yankees, The (1942)",0.0
6760,Pride and Prejudice and Zombies (2016),0.0
6759,Pride and Prejudice (1995),0.0
7013,Redline (2009),0.0
6781,"Princess Blade, The (Shura Yukihime) (2001)",0.0
7012,Redemption (Hummingbird) (2013),0.0
6783,Princess Caraboo (1994),0.0
6802,Problem Child 2 (1991),0.0
7003,Red River (1948),0.0
7004,Red Rock West (1992),0.0
7005,"Red Shoes, The (1948)",0.0
6800,Prizzi's Honor (1985),0.0
6799,Private School (1983),0.0
6798,Private Resort (1985),0.0
6797,Private Parts (1997),0.0
6796,"Private Lives of Pippa Lee, The (2009)",0.0
6795,"Private Life of Sherlock Holmes, The (1970)",0.0
7006,Red Sonja (1985),0.0
7007,Red Sorghum (Hong gao liang) (1987),0.0
7008,Red State (2011),0.0
6794,"Private Eyes, The (1981)",0.0
7009,Red Tails (2012),0.0
6793,Private Benjamin (1980),0.0
6792,Prisoners (2013),0.0
6791,Prison Break: The Final Break (2009),0.0
6790,"Principal, The (1987)",0.0
7010,"Red Violin, The (Violon rouge, Le) (1998)",0.0
7011,Redbelt (2008),0.0
6789,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",0.0
6788,"Princess and the Pirate, The (1944)",0.0
6787,"Princess and the Frog, The (2009)",0.0
6786,Princess Mononoke (Mononoke-hime) (1997),0.0
6785,"Princess Diaries, The (2001)",0.0
6784,"Princess Diaries 2: Royal Engagement, The (2004)",0.0
6848,Puncture (2011),0.0
6850,"Punisher, The (2004)",0.0
6757,Pride and Glory (2008),0.0
6966,Real Life (1979),0.0
6961,Ready Player One,0.0
6962,Ready to Rumble (2000),0.0
6963,Ready to Wear (Pret-A-Porter) (1994),0.0
6926,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),0.0
6964,"Real Blonde, The (1997)",0.0
6965,Real Genius (1985),0.0
6925,Raise Your Voice (2004),0.0
6924,"Rainmaker, The (1997)",0.0
6923,Raining Stones (1993),0.0
6922,Rain Man (1988),0.0
6921,Rain (2001),0.0
6920,"Railway Children, The (1970)",0.0
6919,Raiders of the Lost Ark: The Adaptation (1989),0.0
6917,Ragtime (1981),0.0
6968,Real Steel (2011),0.0
6916,Raging Bull (1980),0.0
6915,"Rage: Carrie 2, The (1999)",0.0
6914,Rage of Honor (1987),0.0
6913,Radioland Murders (1994),0.0
6967,"Real McCoy, The (1993)",0.0
6912,Radio Flyer (1992),0.0
6911,Radio Days (1987),0.0
6910,Radio Day (2008),0.0
6909,Radio (2003),0.0
6908,Racing Stripes (2005),0.0
6907,Rachel Getting Married (2008),0.0
6906,Race to Witch Mountain (2009),0.0
6905,Race (2016),0.0
6927,Raise the Titanic (1980),0.0
6928,"Raisin in the Sun, A (1961)",0.0
6960,"Reader, The (2008)",0.0
6930,Raising Cain (1992),0.0
6954,Ravenous (1999),0.0
6951,Ratatouille (2007),0.0
6950,Rat Race (2001),0.0
6955,Raw Deal (1986),0.0
6956,Rawhead Rex (1986),0.0
6949,Rashomon (Rashômon) (1950),0.0
6948,Rare Exports: A Christmas Tale (Rare Exports) (2010),0.0
6947,Rare Birds (2001),0.0
6946,Rapture-Palooza (2013),0.0
6945,"Rapture, The (1991)",0.0
6944,Rapid Fire (1992),0.0
6957,Ray (2004),0.0
6943,Rape Me (Baise-moi) (2000),0.0
6942,Ransom (1996),0.0
6941,Rango (2011),0.0
6940,Random Hearts (1999),0.0
6939,Random Harvest (1942),0.0
6938,Ran (1985),0.0
6937,Rampage (2018),0.0
6936,Ramona and Beezus (2010),0.0
6935,Rambo: First Blood Part II (1985),0.0
6958,"Razor's Edge, The (1984)",0.0
6934,Rambo III (1988),0.0
6933,Rambo (Rambo 4) (2008),0.0
6932,Raising Victor Vargas (2002),0.0
6931,Raising Helen (2004),0.0
6959,Re-Animator (1985),0.0
6904,Rabbits (2002),0.0
6902,Rabbit Hole (2010),0.0
6980,Reckless Kelly (1994),0.0
6863,Purple Rain (1984),0.0
6874,Puss in Boots (Nagagutsu o haita neko) (1969),0.0
